Out1,Out2
0.260631159,0.887752501
0.356460539,0.887752501
0.356460539,0.887752501
0.356460539,0.887752501
0.45228992,0.887752501
0.45228992,0.887752501
0.45228992,0.887752501
0.5481193,0.887752501
0.64394868,0.760403923
0.73977806,0.505706766
0.93143682,0.25100961
1.0272662,0.123661032
1.21892496,-0.003687546
1.31475434,-0.258384703
1.5064131,-0.385733281
1.60224248,-0.640430437
1.79390124,-0.767779016
1.88973062,-1.022476172
2.4647069,-1.531870485
2.9438538,-1.913916219
2.9438538,-1.913916219
1.98556,-0.640430437
1.21892496,1.269798235
1.21892496,2.415935439
1.21892496,2.670632596
1.21892496,2.415935439
1.21892496,2.161238283
1.21892496,2.033889705
1.21892496,1.779192548
1.21892496,1.65184397
1.21892496,1.142449657
1.21892496,0.633055344
1.21892496,0.760403923
1.21892496,0.760403923
1.12309558,0.760403923
1.12309558,0.760403923
1.12309558,0.887752501
1.12309558,0.887752501
1.12309558,0.887752501
1.12309558,0.887752501
1.0272662,0.760403923
1.12309558,0.633055344
1.21892496,0.760403923
1.12309558,0.760403923
1.0272662,0.760403923
1.0272662,0.887752501
0.93143682,0.887752501
0.83560744,0.887752501
0.83560744,0.887752501
0.73977806,1.015101079
0.64394868,1.015101079
0.83560744,0.887752501
1.0272662,0.887752501
1.12309558,0.887752501
1.12309558,0.887752501
1.12309558,0.760403923
1.12309558,0.760403923
1.12309558,0.760403923
1.12309558,0.760403923
1.12309558,0.760403923
1.12309558,0.25100961
0.93143682,-0.131036125
0.73977806,-0.003687546
0.73977806,-0.003687546
0.64394868,0.123661032
0.64394868,0.25100961
0.5481193,0.25100961
0.5481193,0.378358188
0.5481193,0.505706766
0.45228992,0.505706766
0.45228992,0.760403923
0.5481193,0.887752501
0.73977806,0.760403923
0.83560744,0.760403923
0.83560744,0.633055344
0.83560744,0.633055344
0.83560744,0.505706766
0.83560744,0.378358188
0.83560744,0.378358188
0.93143682,0.25100961
0.93143682,0.25100961
1.12309558,0.25100961
1.31475434,0.25100961
1.31475434,0.25100961
1.31475434,0.25100961
1.31475434,0.25100961
1.41058372,0.25100961
1.41058372,0.25100961
1.41058372,0.25100961
1.41058372,0.25100961
1.5064131,0.123661032
1.12309558,-0.003687546
0.83560744,0.378358188
0.64394868,0.633055344
0.5481193,1.015101079
0.45228992,1.269798235
0.356460539,1.779192548
0.164801779,2.033889705
0.068972399,1.906541126
-0.026856981,1.906541126
-0.218515741,1.906541126
0.164801779,1.779192548
0.45228992,1.779192548
0.5481193,1.65184397
0.5481193,1.65184397
0.5481193,1.524495392
0.64394868,1.142449657
0.64394868,0.887752501
0.73977806,0.887752501
0.73977806,0.887752501
0.83560744,0.887752501
0.83560744,0.760403923
0.93143682,0.760403923
0.83560744,0.760403923
0.83560744,0.760403923
0.83560744,0.760403923
0.73977806,1.269798235
0.73977806,1.65184397
0.73977806,1.524495392
0.64394868,1.397146814
0.64394868,1.269798235
0.45228992,1.142449657
0.356460539,1.142449657
0.260631159,1.015101079
0.260631159,0.887752501
0.164801779,0.760403923
0.068972399,0.633055344
0.068972399,0.505706766
-0.026856981,0.505706766
-0.122686361,0.505706766
-0.122686361,0.505706766
0.164801779,0.505706766
0.45228992,0.505706766
0.45228992,0.505706766
0.45228992,0.505706766
0.45228992,0.505706766
0.45228992,0.633055344
0.356460539,0.887752501
0.356460539,0.760403923
0.356460539,0.760403923
0.356460539,0.633055344
0.45228992,0.633055344
0.45228992,0.505706766
0.45228992,0.505706766
0.356460539,0.378358188
0.356460539,0.378358188
0.356460539,0.123661032
0.356460539,-0.131036125
0.260631159,-0.131036125
0.260631159,-0.003687546
0.260631159,-0.003687546
0.356460539,-0.003687546
0.64394868,-0.003687546
0.64394868,-0.003687546
0.73977806,-0.003687546
0.83560744,-0.003687546
0.93143682,0.25100961
1.0272662,0.505706766
1.12309558,0.505706766
1.12309558,0.378358188
1.21892496,0.378358188
1.0272662,0.378358188
0.73977806,0.25100961
0.73977806,0.25100961
0.73977806,0.25100961
0.73977806,0.123661032
0.73977806,-0.003687546
0.73977806,-0.131036125
0.73977806,-0.131036125
0.73977806,-0.131036125
0.73977806,-0.131036125
0.73977806,-0.131036125
0.83560744,-0.131036125
0.83560744,-0.131036125
0.83560744,-0.131036125
0.83560744,-0.131036125
0.83560744,0.25100961
0.83560744,0.505706766
0.83560744,0.633055344
0.93143682,0.633055344
0.93143682,0.633055344
0.64394868,0.760403923
0.45228992,0.760403923
0.5481193,0.887752501
0.5481193,0.887752501
0.5481193,0.887752501
0.64394868,0.378358188
0.64394868,-0.131036125
0.64394868,-0.131036125
0.73977806,-0.131036125
0.73977806,-0.131036125
0.356460539,-0.003687546
-0.026856981,-0.003687546
0.068972399,-0.003687546
0.164801779,-0.003687546
0.164801779,-0.003687546
0.260631159,0.123661032
0.356460539,0.378358188
0.45228992,0.505706766
0.45228992,0.505706766
0.5481193,0.633055344
0.73977806,0.760403923
0.93143682,0.760403923
0.93143682,0.887752501
0.93143682,1.015101079
0.93143682,1.015101079
0.93143682,0.760403923
0.93143682,0.505706766
0.93143682,0.505706766
0.93143682,0.505706766
0.93143682,0.505706766
0.64394868,0.505706766
0.356460539,0.505706766
0.356460539,0.505706766
0.356460539,0.505706766
0.356460539,0.505706766
0.356460539,0.378358188
0.356460539,0.123661032
0.260631159,0.123661032
0.260631159,0.25100961
0.260631159,0.25100961
0.45228992,0.25100961
0.73977806,0.25100961
0.73977806,0.25100961
0.83560744,0.378358188
0.83560744,0.378358188
0.93143682,0.378358188
0.93143682,0.378358188
1.0272662,0.378358188
1.12309558,0.505706766
1.12309558,0.505706766
1.0272662,0.505706766
0.83560744,0.633055344
0.83560744,0.633055344
0.83560744,0.633055344
0.83560744,0.633055344
0.83560744,0.505706766
0.83560744,0.25100961
0.83560744,0.123661032
0.83560744,-0.131036125
0.83560744,-0.258384703
1.12309558,-0.385733281
1.5064131,-0.640430437
1.41058372,-0.767779016
1.41058372,-1.022476172
1.31475434,-1.14982475
1.31475434,-0.895127594
1.21892496,-0.513081859
1.21892496,-0.258384703
1.12309558,-0.003687546
1.12309558,0.25100961
0.64394868,0.505706766
0.260631159,0.760403923
0.260631159,1.524495392
0.164801779,2.033889705
0.164801779,1.906541126
0.164801779,1.779192548
0.068972399,1.65184397
0.068972399,1.65184397
-0.026856981,1.524495392
-0.026856981,1.397146814
0.068972399,1.269798235
0.260631159,1.142449657
0.45228992,0.633055344
0.5481193,0.25100961
0.64394868,0.25100961
0.73977806,0.25100961
0.93143682,0.25100961
1.0272662,0.378358188
1.12309558,0.378358188
1.21892496,0.378358188
1.31475434,0.378358188
1.41058372,0.378358188
1.41058372,0.505706766
1.41058372,0.505706766
1.31475434,0.505706766
1.31475434,0.505706766
1.31475434,0.378358188
1.31475434,0.378358188
1.31475434,0.378358188
1.31475434,0.378358188
0.93143682,0.25100961
0.64394868,0.25100961
0.5481193,0.505706766
0.45228992,0.760403923
0.356460539,0.760403923
0.260631159,0.633055344
0.260631159,0.633055344
0.164801779,0.633055344
0.068972399,0.633055344
-0.026856981,0.633055344
0.356460539,0.633055344
0.64394868,0.633055344
0.64394868,0.123661032
0.64394868,-0.258384703
0.5481193,-0.131036125
0.5481193,-0.003687546
0.5481193,0.123661032
0.45228992,0.25100961
0.45228992,0.25100961
0.356460539,0.378358188
0.164801779,0.505706766
0.068972399,0.633055344
0.164801779,0.760403923
0.260631159,0.887752501
0.356460539,0.760403923
0.45228992,0.633055344
0.5481193,0.505706766
0.64394868,0.505706766
0.73977806,0.378358188
0.83560744,0.25100961
0.64394868,0.25100961
0.45228992,0.123661032
0.45228992,0.25100961
0.5481193,0.378358188
0.5481193,0.505706766
0.5481193,0.633055344
0.64394868,0.633055344
0.64394868,0.760403923
0.64394868,0.887752501
0.73977806,0.887752501
0.64394868,1.015101079
0.64394868,1.142449657
0.5481193,0.887752501
0.5481193,0.760403923
0.5481193,0.760403923
0.45228992,0.760403923
0.45228992,0.760403923
0.45228992,0.887752501
0.356460539,0.887752501
0.356460539,0.887752501
0.5481193,0.887752501
0.73977806,1.015101079
0.64394868,0.633055344
0.64394868,0.25100961
0.5481193,0.25100961
0.5481193,0.25100961
0.45228992,0.25100961
0.45228992,0.25100961
0.356460539,0.25100961
0.356460539,0.25100961
0.260631159,0.25100961
0.260631159,0.378358188
0.356460539,0.505706766
0.45228992,0.633055344
0.64394868,0.378358188
0.73977806,0.25100961
0.83560744,0.123661032
1.0272662,-0.131036125
1.12309558,-0.258384703
1.21892496,-0.513081859
1.60224248,-0.895127594
1.79390124,-1.14982475
1.60224248,-0.895127594
1.41058372,-0.640430437
1.21892496,-0.385733281
1.0272662,-0.131036125
0.93143682,-0.003687546
0.5481193,0.25100961
0.164801779,0.505706766
-0.122686361,1.015101079
-0.506003881,1.524495392
-0.889321401,1.906541126
-1.080980161,2.415935439
-1.080980161,2.797981174
-0.985150781,3.180026908
-0.793492021,3.05267833
-0.697662641,2.670632596
-0.506003881,2.415935439
-0.410174501,2.033889705
-0.218515741,1.65184397
-0.026856981,1.142449657
0.068972399,0.887752501
0.164801779,0.887752501
0.164801779,1.015101079
0.164801779,1.015101079
0.164801779,1.015101079
0.260631159,1.142449657
0.260631159,1.142449657
0.260631159,1.269798235
0.260631159,1.269798235
0.356460539,1.65184397
0.356460539,1.65184397
0.5481193,1.015101079
0.64394868,0.378358188
0.64394868,0.123661032
0.64394868,0.123661032
0.64394868,0.25100961
0.64394868,0.25100961
0.5481193,0.378358188
0.5481193,0.505706766
0.5481193,0.505706766
0.5481193,0.633055344
0.45228992,0.633055344
0.356460539,0.505706766
0.356460539,0.378358188
0.260631159,0.378358188
0.164801779,0.505706766
0.068972399,0.505706766
0.068972399,0.633055344
-0.026856981,0.633055344
-0.122686361,0.760403923
-0.122686361,0.887752501
-0.026856981,0.887752501
0.260631159,1.015101079
0.260631159,1.015101079
0.260631159,1.015101079
0.356460539,0.887752501
0.356460539,0.887752501
0.356460539,0.760403923
0.356460539,0.760403923
0.45228992,0.633055344
0.45228992,0.633055344
0.356460539,0.633055344
0.45228992,0.25100961
0.83560744,-0.003687546
1.21892496,-0.003687546
1.60224248,-0.003687546
1.79390124,-0.003687546
1.79390124,-0.003687546
1.79390124,-0.003687546
1.88973062,-0.003687546
1.88973062,-0.003687546
1.88973062,-0.003687546
1.88973062,-0.003687546
1.88973062,-0.003687546
1.88973062,-0.003687546
1.60224248,-0.131036125
1.41058372,-0.131036125
1.41058372,-0.131036125
1.41058372,-0.131036125
1.31475434,-0.131036125
1.31475434,-0.131036125
1.31475434,-0.258384703
1.31475434,0.123661032
1.31475434,0.505706766
1.21892496,0.505706766
1.69807186,0.505706766
1.98556,0.633055344
1.88973062,0.633055344
1.69807186,0.760403923
1.5064131,0.760403923
1.41058372,0.760403923
0.93143682,0.887752501
0.64394868,0.760403923
0.64394868,0.760403923
0.73977806,0.760403923
0.73977806,0.633055344
0.83560744,0.633055344
0.83560744,0.633055344
0.93143682,0.633055344
0.93143682,0.505706766
1.0272662,0.505706766
1.0272662,0.505706766
0.93143682,0.887752501
0.93143682,1.269798235
0.83560744,1.397146814
0.83560744,1.397146814
0.73977806,1.397146814
0.73977806,1.397146814
0.64394868,1.397146814
0.64394868,1.524495392
0.5481193,1.524495392
0.356460539,1.524495392
0.64394868,1.015101079
1.41058372,0.505706766
1.5064131,0.378358188
1.41058372,0.378358188
1.31475434,0.378358188
1.21892496,0.378358188
1.12309558,0.378358188
1.0272662,0.378358188
0.93143682,0.25100961
0.83560744,0.25100961
0.45228992,0.760403923
0.260631159,1.142449657
0.5481193,0.760403923
0.83560744,0.505706766
1.31475434,0.123661032
1.5064131,-0.258384703
1.31475434,-0.513081859
1.21892496,-0.640430437
1.0272662,-0.258384703
0.93143682,0.123661032
0.356460539,1.015101079
-0.218515741,1.65184397
-0.218515741,1.524495392
-0.218515741,1.524495392
-0.218515741,1.524495392
-0.218515741,1.524495392
-0.218515741,1.524495392
-0.314345121,1.397146814
-0.314345121,1.397146814
-0.314345121,1.397146814
-0.122686361,1.142449657
0.068972399,0.887752501
-0.026856981,0.633055344
-0.026856981,0.505706766
-0.026856981,0.25100961
-0.122686361,0.123661032
-0.122686361,-0.003687546
0.83560744,-0.258384703
1.60224248,-0.385733281
1.5064131,-0.640430437
1.41058372,-0.385733281
1.31475434,-0.131036125
1.21892496,-0.003687546
1.12309558,0.25100961
1.0272662,0.378358188
1.0272662,0.505706766
0.93143682,0.633055344
0.64394868,0.760403923
0.45228992,0.887752501
0.356460539,1.015101079
0.356460539,0.760403923
0.260631159,0.378358188
0.260631159,0.378358188
0.260631159,0.378358188
0.164801779,0.378358188
0.164801779,0.25100961
0.068972399,0.25100961
0.260631159,0.25100961
0.45228992,0.25100961
0.356460539,0.25100961
0.356460539,0.505706766
0.356460539,0.633055344
0.356460539,0.505706766
0.260631159,0.378358188
0.260631159,0.25100961
0.260631159,0.123661032
0.260631159,-0.003687546
0.356460539,-0.131036125
0.45228992,-0.131036125
0.45228992,-0.258384703
0.45228992,-0.131036125
0.45228992,0.123661032
0.45228992,0.25100961
0.45228992,0.25100961
0.45228992,0.25100961
0.45228992,0.378358188
0.45228992,0.378358188
0.45228992,0.378358188
0.45228992,0.505706766
0.45228992,0.505706766
0.45228992,0.25100961
0.45228992,0.123661032
0.45228992,0.25100961
0.45228992,0.378358188
0.45228992,0.505706766
0.45228992,0.633055344
0.45228992,0.633055344
0.45228992,0.760403923
0.45228992,0.887752501
0.45228992,1.015101079
0.356460539,0.887752501
0.356460539,0.760403923
0.260631159,0.760403923
0.260631159,0.760403923
0.164801779,0.760403923
0.164801779,0.633055344
0.164801779,0.633055344
0.068972399,0.633055344
0.068972399,0.633055344
0.164801779,0.633055344
0.164801779,0.505706766
0.164801779,0.505706766
0.260631159,0.505706766
0.260631159,0.505706766
0.260631159,0.505706766
0.356460539,0.505706766
0.356460539,0.505706766
0.356460539,0.505706766
0.260631159,0.505706766
0.260631159,0.505706766
0.260631159,0.25100961
0.260631159,0.123661032
0.260631159,0.123661032
0.260631159,0.25100961
0.260631159,0.25100961
0.260631159,0.378358188
0.260631159,0.378358188
0.356460539,0.378358188
0.356460539,0.505706766
0.356460539,0.505706766
0.356460539,0.760403923
0.356460539,0.887752501
0.260631159,0.760403923
0.260631159,0.633055344
0.260631159,0.378358188
0.260631159,0.25100961
0.260631159,0.123661032
0.356460539,-0.003687546
0.356460539,-0.131036125
0.356460539,-0.258384703
0.356460539,-0.258384703
0.260631159,-0.258384703
0.260631159,-0.131036125
0.164801779,-0.003687546
0.164801779,0.123661032
0.164801779,0.25100961
0.068972399,0.378358188
-0.026856981,0.378358188
-0.026856981,0.505706766
0.068972399,0.633055344
0.164801779,0.505706766
0.260631159,0.378358188
0.356460539,0.378358188
0.356460539,0.378358188
0.45228992,0.378358188
0.5481193,0.378358188
0.64394868,0.378358188
0.73977806,0.378358188
0.73977806,0.378358188
0.73977806,0.378358188
0.73977806,0.505706766
0.73977806,0.760403923
0.73977806,0.633055344
0.73977806,0.633055344
0.73977806,0.633055344
0.73977806,0.505706766
0.73977806,0.505706766
0.83560744,0.505706766
0.83560744,0.378358188
0.73977806,0.378358188
0.64394868,0.378358188
0.5481193,0.378358188
0.45228992,0.378358188
0.356460539,0.505706766
0.260631159,0.633055344
0.164801779,0.633055344
0.068972399,0.760403923
-0.026856981,0.760403923
0.164801779,0.887752501
0.356460539,1.015101079
0.64394868,0.760403923
0.83560744,0.25100961
1.12309558,-0.385733281
1.41058372,-1.022476172
1.5064131,-1.531870485
1.5064131,-1.786567641
1.41058372,-1.531870485
1.41058372,-1.404521907
1.31475434,-1.277173328
1.31475434,-1.14982475
1.21892496,-0.895127594
1.21892496,-0.767779016
1.12309558,-0.640430437
0.83560744,-0.513081859
0.64394868,-0.767779016
0.64394868,-1.14982475
0.64394868,-1.022476172
0.73977806,-0.895127594
0.73977806,-0.895127594
0.73977806,-0.767779016
0.83560744,-0.767779016
0.83560744,-0.640430437
0.83560744,-0.640430437
0.83560744,-0.513081859
0.83560744,-0.258384703
0.73977806,-0.003687546
0.64394868,-0.131036125
0.64394868,-0.131036125
0.5481193,-0.131036125
0.45228992,-0.258384703
0.45228992,-0.258384703
0.356460539,-0.385733281
0.260631159,-0.385733281
0.5481193,-0.385733281
0.73977806,-0.003687546
0.73977806,0.378358188
0.64394868,0.378358188
0.64394868,0.378358188
0.5481193,0.505706766
0.45228992,0.505706766
0.45228992,0.633055344
0.356460539,0.633055344
0.260631159,0.633055344
0.164801779,0.760403923
-0.026856981,0.378358188
-0.026856981,-0.003687546
-0.026856981,0.123661032
-0.026856981,0.25100961
-0.026856981,0.378358188
-0.026856981,0.505706766
-0.026856981,0.760403923
-0.122686361,0.887752501
-0.122686361,1.015101079
-0.122686361,1.142449657
-0.218515741,1.015101079
-0.218515741,0.760403923
-0.218515741,0.760403923
-0.218515741,0.760403923
-0.314345121,0.760403923
-0.314345121,0.760403923
-0.314345121,0.760403923
-0.314345121,0.760403923
-0.410174501,0.760403923
-0.314345121,0.760403923
-0.122686361,0.887752501
-0.122686361,0.887752501
-0.026856981,0.887752501
0.068972399,0.760403923
0.068972399,0.760403923
0.164801779,0.760403923
0.164801779,0.760403923
0.260631159,0.760403923
0.356460539,0.633055344
0.260631159,0.633055344
0.164801779,0.633055344
0.164801779,0.378358188
0.164801779,0.25100961
0.260631159,0.123661032
0.260631159,-0.131036125
0.260631159,-0.258384703
0.260631159,-0.513081859
0.356460539,-0.640430437
0.356460539,-0.767779016
1.0272662,-1.022476172
1.60224248,-1.659219063
1.5064131,-2.041264798
1.5064131,-1.786567641
1.41058372,-1.531870485
1.31475434,-1.277173328
1.31475434,-1.022476172
1.21892496,-0.513081859
1.21892496,-0.258384703
1.12309558,-0.131036125
0.83560744,-0.131036125
0.64394868,-0.131036125
0.5481193,-0.131036125
0.5481193,-0.131036125
0.5481193,-0.131036125
0.5481193,-0.131036125
0.5481193,-0.131036125
0.45228992,0.123661032
0.45228992,0.378358188
0.45228992,0.378358188
0.64394868,0.25100961
0.93143682,0.25100961
0.93143682,0.25100961
1.0272662,0.123661032
1.0272662,0.123661032
1.12309558,-0.003687546
1.12309558,-0.003687546
1.21892496,-0.258384703
1.21892496,-0.513081859
1.21892496,-0.385733281
1.31475434,-0.385733281
1.21892496,-0.385733281
1.12309558,-0.258384703
1.0272662,-0.258384703
1.0272662,-0.258384703
0.93143682,-0.131036125
0.83560744,-0.131036125
0.73977806,0.25100961
0.64394868,0.505706766
0.5481193,0.505706766
0.73977806,0.633055344
0.93143682,0.633055344
0.83560744,0.633055344
0.83560744,0.633055344
0.73977806,0.760403923
0.73977806,0.760403923
0.73977806,0.760403923
0.64394868,0.633055344
0.64394868,0.505706766
0.5481193,0.633055344
0.45228992,0.887752501
0.260631159,1.142449657
0.260631159,1.269798235
0.164801779,1.524495392
0.068972399,1.779192548
-0.026856981,1.906541126
-0.122686361,2.161238283
-0.122686361,2.033889705
-0.218515741,1.779192548
-0.314345121,1.779192548
-0.506003881,1.779192548
-0.601833261,1.65184397
-0.506003881,1.65184397
-0.410174501,1.65184397
-0.314345121,1.524495392
-0.218515741,1.524495392
-0.122686361,1.524495392
-0.026856981,1.524495392
0.068972399,1.397146814
0.164801779,1.015101079
0.5481193,0.123661032
0.93143682,-0.513081859
0.83560744,-0.385733281
0.83560744,-0.258384703
0.73977806,-0.258384703
0.64394868,-0.131036125
0.64394868,-0.003687546
0.5481193,0.123661032
0.45228992,0.123661032
0.356460539,0.25100961
0.356460539,0.378358188
0.260631159,0.505706766
0.260631159,0.505706766
0.356460539,0.505706766
0.356460539,0.505706766
0.356460539,0.505706766
0.45228992,0.505706766
0.45228992,0.505706766
0.45228992,0.378358188
0.45228992,0.378358188
0.5481193,0.378358188
0.5481193,0.378358188
0.45228992,0.378358188
0.356460539,0.505706766
0.260631159,0.633055344
0.164801779,0.760403923
0.068972399,0.760403923
-0.026856981,0.887752501
-0.122686361,1.015101079
-0.218515741,1.015101079
0.068972399,0.633055344
0.356460539,0.25100961
0.45228992,0.123661032
0.45228992,0.123661032
0.5481193,-0.003687546
0.64394868,-0.003687546
0.64394868,-0.131036125
0.73977806,-0.131036125
0.83560744,-0.258384703
0.83560744,-0.258384703
0.73977806,-0.131036125
0.5481193,0.123661032
0.5481193,0.123661032
0.5481193,0.25100961
0.5481193,0.25100961
0.5481193,0.25100961
0.45228992,0.25100961
0.45228992,0.25100961
0.45228992,0.25100961
0.45228992,0.378358188
0.5481193,0.123661032
0.64394868,-0.003687546
0.64394868,-0.003687546
0.64394868,-0.003687546
0.64394868,-0.003687546
0.64394868,-0.003687546
0.64394868,-0.003687546
0.64394868,-0.003687546
0.5481193,-0.003687546
0.5481193,-0.131036125
0.5481193,0.123661032
0.45228992,0.25100961
0.45228992,0.123661032
0.5481193,0.123661032
0.5481193,-0.003687546
0.64394868,-0.003687546
0.64394868,-0.003687546
0.64394868,-0.131036125
0.73977806,-0.131036125
0.73977806,-0.258384703
0.73977806,-0.258384703
0.73977806,-0.131036125
0.73977806,-0.131036125
0.73977806,-0.003687546
0.73977806,-0.003687546
0.83560744,-0.003687546
0.83560744,0.123661032
0.83560744,0.123661032
0.83560744,0.123661032
0.83560744,0.25100961
0.93143682,0.123661032
1.0272662,0.123661032
0.93143682,0.123661032
0.93143682,0.25100961
0.83560744,0.25100961
0.73977806,0.378358188
0.64394868,0.378358188
0.64394868,0.505706766
0.5481193,0.505706766
0.45228992,0.633055344
0.45228992,0.505706766
0.5481193,0.505706766
0.45228992,0.505706766
0.356460539,0.505706766
0.356460539,0.633055344
0.260631159,0.633055344
0.260631159,0.633055344
0.164801779,0.760403923
0.164801779,0.760403923
0.068972399,0.760403923
0.164801779,0.760403923
0.260631159,0.760403923
0.164801779,0.887752501
0.164801779,0.887752501
0.164801779,1.015101079
0.164801779,1.142449657
0.164801779,1.142449657
0.164801779,1.269798235
0.164801779,1.397146814
0.068972399,1.397146814
-0.026856981,1.65184397
-0.122686361,1.779192548
-0.122686361,1.65184397
-0.026856981,1.524495392
0.068972399,1.397146814
0.068972399,1.269798235
0.164801779,1.142449657
0.260631159,1.015101079
0.260631159,0.887752501
0.356460539,0.760403923
0.64394868,0.378358188
0.83560744,0.123661032
0.73977806,0.123661032
0.73977806,0.123661032
0.64394868,0.123661032
0.64394868,0.123661032
0.5481193,0.123661032
0.45228992,0.123661032
0.45228992,0.123661032
0.356460539,0.123661032
0.356460539,0.25100961
0.45228992,0.25100961
0.5481193,0.123661032
0.64394868,-0.003687546
0.73977806,-0.003687546
0.83560744,-0.131036125
0.93143682,-0.258384703
1.0272662,-0.258384703
1.12309558,-0.385733281
1.21892496,-0.385733281
1.12309558,-0.385733281
0.93143682,-0.131036125
0.93143682,-0.258384703
0.93143682,-0.258384703
0.83560744,-0.258384703
0.83560744,-0.258384703
0.83560744,-0.258384703
0.73977806,-0.258384703
0.73977806,-0.258384703
0.73977806,-0.385733281
0.260631159,0.25100961
-0.122686361,0.760403923
-0.122686361,0.760403923
-0.122686361,0.760403923
-0.122686361,0.633055344
-0.122686361,0.633055344
-0.122686361,0.505706766
-0.122686361,0.505706766
-0.122686361,0.505706766
-0.122686361,0.378358188
-0.026856981,0.123661032
0.068972399,-0.003687546
0.164801779,-0.131036125
0.164801779,-0.131036125
0.260631159,-0.258384703
0.356460539,-0.258384703
0.356460539,-0.385733281
0.45228992,-0.513081859
0.45228992,-0.513081859
0.5481193,-0.640430437
0.5481193,-0.640430437
0.45228992,-0.513081859
0.260631159,-0.258384703
0.068972399,-0.003687546
-0.122686361,0.123661032
-0.697662641,1.015101079
-1.080980161,1.65184397
-0.889321401,1.397146814
-0.793492021,1.142449657
-0.601833261,1.015101079
-0.506003881,0.760403923
-0.314345121,0.633055344
-0.218515741,0.378358188
0.356460539,-0.258384703
1.0272662,-0.895127594
1.79390124,-1.404521907
2.27304814,-1.913916219
2.17721876,-2.678007689
2.08138938,-2.932704845
1.98556,-2.678007689
1.88973062,-2.423310532
1.88973062,-2.168613376
1.79390124,-1.913916219
1.69807186,-1.659219063
1.60224248,-1.404521907
1.41058372,-1.14982475
1.31475434,-0.895127594
1.21892496,-0.767779016
1.12309558,-0.640430437
1.0272662,-0.513081859
1.0272662,-0.513081859
0.93143682,-0.385733281
0.83560744,-0.258384703
0.73977806,-0.131036125
0.64394868,-0.131036125
1.0272662,-0.513081859
1.31475434,-0.767779016
1.21892496,-0.767779016
1.12309558,-0.640430437
1.12309558,-0.513081859
1.0272662,-0.385733281
0.93143682,-0.258384703
0.83560744,-0.131036125
0.73977806,-0.131036125
0.64394868,-0.003687546
0.73977806,-0.131036125
0.73977806,-0.258384703
0.64394868,-0.131036125
0.45228992,0.123661032
0.356460539,0.25100961
0.260631159,0.505706766
0.164801779,0.633055344
0.068972399,0.887752501
-0.122686361,1.015101079
-0.218515741,1.142449657
-0.218515741,1.142449657
-0.218515741,1.142449657
-0.218515741,1.015101079
-0.218515741,1.015101079
-0.218515741,0.887752501
-0.218515741,0.887752501
-0.218515741,0.760403923
-0.218515741,0.760403923
-0.218515741,0.633055344
-0.218515741,0.633055344
-0.410174501,1.015101079
-0.601833261,1.397146814
-0.601833261,1.397146814
-0.601833261,1.397146814
-0.601833261,1.397146814
-0.601833261,1.397146814
-0.601833261,1.269798235
-0.601833261,1.269798235
-0.601833261,1.269798235
-0.601833261,1.269798235
-0.314345121,0.760403923
-0.026856981,0.25100961
0.068972399,0.25100961
0.164801779,0.123661032
0.260631159,0.123661032
0.356460539,-0.003687546
0.45228992,-0.131036125
0.5481193,-0.131036125
0.64394868,-0.258384703
0.73977806,-0.258384703
0.356460539,0.25100961
-0.026856981,0.760403923
-0.026856981,0.760403923
-0.026856981,0.760403923
0.068972399,0.760403923
0.068972399,0.760403923
0.068972399,0.760403923
0.068972399,0.760403923
0.068972399,0.760403923
0.068972399,0.887752501
0.356460539,0.505706766
0.64394868,0.123661032
0.5481193,0.123661032
0.5481193,0.123661032
0.5481193,0.123661032
0.5481193,-0.003687546
0.45228992,-0.003687546
0.45228992,-0.003687546
0.45228992,-0.003687546
0.45228992,-0.003687546
0.068972399,0.505706766
-0.218515741,1.015101079
-0.314345121,1.015101079
-0.314345121,1.015101079
-0.410174501,1.015101079
-0.506003881,1.015101079
-0.506003881,1.015101079
-0.601833261,1.142449657
-0.601833261,1.142449657
-0.697662641,1.142449657
-0.410174501,0.760403923
-0.218515741,0.378358188
-0.122686361,0.25100961
-0.122686361,0.25100961
-0.122686361,0.123661032
-0.026856981,0.123661032
-0.026856981,0.123661032
0.068972399,-0.003687546
0.068972399,-0.003687546
0.164801779,-0.003687546
-0.314345121,0.505706766
-0.601833261,1.142449657
-0.601833261,1.015101079
-0.601833261,1.015101079
-0.601833261,0.887752501
-0.601833261,0.887752501
-0.506003881,0.760403923
-0.506003881,0.760403923
-0.506003881,0.633055344
-0.506003881,0.633055344
-0.410174501,0.633055344
-0.314345121,0.505706766
-0.218515741,0.378358188
-0.026856981,0.25100961
0.068972399,0.123661032
0.260631159,-0.003687546
0.45228992,-0.131036125
0.5481193,-0.258384703
0.73977806,-0.385733281
0.83560744,-0.640430437
0.83560744,-0.640430437
0.83560744,-0.513081859
0.83560744,-0.513081859
0.73977806,-0.385733281
0.73977806,-0.385733281
0.73977806,-0.385733281
0.73977806,-0.385733281
0.64394868,-0.385733281
0.64394868,-0.258384703
0.64394868,-0.258384703
0.73977806,-0.385733281
0.93143682,-0.513081859
0.93143682,-0.513081859
1.0272662,-0.513081859
1.0272662,-0.513081859
1.0272662,-0.513081859
1.12309558,-0.513081859
1.12309558,-0.513081859
1.12309558,-0.513081859
1.21892496,-0.513081859
1.0272662,-0.258384703
0.73977806,-0.003687546
0.83560744,-0.003687546
0.83560744,-0.003687546
