IN1, IN2, IN3, IN4, IN5,Out1,Out2
0.241127145,0.738738041,0.212100702,0.514499249,0.376990908,1.12309558,0.633055344
0.253665327,0.763522874,0.222210094,0.520523511,0.375706184,1.12309558,0.633055344
0.258884966,0.711488418,0.222069686,0.524953115,0.374301016,1.12309558,0.505706766
0.262778983,0.655482911,0.21924397,0.525697289,0.420229924,0.93143682,0.505706766
0.263745583,0.706832703,0.213346825,0.526654083,0.468286656,0.64394868,0.505706766
0.260321058,0.657947701,0.216277847,0.530304077,0.466359569,0.5481193,0.378358188
0.255432824,0.753115983,0.225492136,0.535229797,0.469491086,0.5481193,0.25100961
0.251373104,0.702861653,0.226562749,0.538348238,0.469169905,0.45228992,-0.003687546
0.249605607,0.838698969,0.224491727,0.534308439,0.470213743,0.356460539,-0.131036125
0.237757853,0.762701277,0.220928869,0.536966202,0.472421864,0.356460539,-0.131036125
0.230245991,0.800631657,0.216857031,0.537781249,0.465757355,0.260631159,-0.258384703
0.237067425,0.754348378,0.228072137,0.542423474,0.39606104,0.260631159,-0.258384703
0.243143196,0.708338964,0.227528055,0.545081236,0.317170915,0.164801779,-0.258384703
0.258553561,0.690537703,0.231459485,0.551211809,0.315645304,0.356460539,-0.385733281
0.277719857,0.658906231,0.237146018,0.54929822,0.315364271,0.64394868,-0.385733281
0.294290141,0.781187202,0.23238969,0.53944678,0.314561318,0.73977806,-0.513081859
0.306717855,0.763385941,0.212995805,0.536753581,0.315645304,0.83560744,-0.258384703
0.302740987,0.928253007,0.187423958,0.52736282,0.461983476,1.5064131,-0.895127594
0.28744109,0.823225565,0.168942726,0.511699739,0.757389859,2.08138938,-2.041264798
0.266231126,0.762016613,0.199920289,0.495859475,1.025214808,2.08138938,-2.168613376
0.248832327,0.714090141,0.250555003,0.508758482,1.216357753,2.08138938,-2.041264798
0.239773905,0.716965729,0.242779898,0.525023989,1.305204495,2.08138938,-1.786567641
0.241928042,0.758867159,0.223930095,0.524492436,1.415530227,1.98556,-1.531870485
0.252146384,0.678350685,0.201043555,0.525626415,1.586759939,1.98556,-1.404521907
0.262364726,0.616046271,0.179332934,0.519602153,1.710776019,1.98556,-1.14982475
0.268854754,0.736547116,0.170223951,0.529985145,1.786093004,1.88973062,-1.022476172
0.264960737,0.759825689,0.17789375,0.5450458,1.883772228,1.88973062,-0.767779016
0.260624846,0.687251316,0.196357431,0.537922996,1.934117377,1.31475434,-0.513081859
0.250240801,0.677529089,0.233565609,0.527540004,1.918821123,0.64394868,-0.131036125
0.235935122,0.741887495,0.260769701,0.539021538,1.807531847,0.45228992,0.25100961
0.227180488,0.80227485,0.247852145,0.561453054,1.641722067,0.164801779,0.378358188
0.208566535,0.766398462,0.229809689,0.567512752,1.571825015,-0.026856981,0.633055344
0.189455474,0.751883588,0.229634178,0.574777303,1.510439263,-0.218515741,0.760403923
0.171449097,0.71258388,0.221034175,0.582963211,1.334953901,-0.601833261,0.887752501
0.163219189,0.766261529,0.207642741,0.585302042,1.197528507,-0.697662641,1.015101079
0.171090075,0.744352285,0.218103154,0.588491357,1.196043044,-0.697662641,1.142449657
0.183324468,0.736410184,0.220103971,0.580199138,1.196123339,-0.601833261,1.397146814
0.192631445,0.688620644,0.228001933,0.567335568,1.143048151,-0.601833261,1.524495392
0.196276907,0.760099554,0.2325652,0.55578316,1.050307087,-0.506003881,1.397146814
0.200944204,0.704778712,0.243920715,0.546888515,0.979446491,-0.506003881,1.397146814
0.20030901,0.749007999,0.235057446,0.539801148,0.91480878,-0.410174501,1.397146814
0.202518381,0.799399262,0.227563157,0.540013769,0.876869254,-0.410174501,1.397146814
0.19876245,0.747912537,0.223789686,0.536576396,0.861492706,-0.314345121,1.397146814
0.186389971,0.740928965,0.205852537,0.53519436,0.867273967,-0.314345121,1.397146814
0.179430451,0.748460268,0.199499065,0.543947258,0.783164648,-0.218515741,1.397146814
0.178822874,0.791594094,0.207256619,0.532040482,0.653929374,-0.218515741,1.397146814
0.180756074,0.764344471,0.222929686,0.523039526,0.562834364,-0.218515741,1.397146814
0.192824765,0.761331949,0.230494179,0.529772524,0.494743955,-0.218515741,1.397146814
0.212350084,0.718198124,0.236707242,0.539694838,0.434482338,-0.218515741,1.65184397
0.221353272,0.771464975,0.236777447,0.545222984,0.366753258,-0.218515741,1.906541126
0.231019271,0.758730227,0.227703565,0.550184141,0.335558537,-0.218515741,2.033889705
0.245104013,0.772286572,0.213241519,0.534769118,0.297418273,-0.218515741,2.033889705
0.251538807,0.711762283,0.213820703,0.516023033,0.260602881,-0.218515741,2.161238283
0.248086664,0.781461068,0.22693132,0.52590991,0.221017302,-0.218515741,2.288586861
0.235493248,0.701903123,0.23632112,0.529347282,0.173321898,-0.218515741,2.288586861
0.226600528,0.591124505,0.234390507,0.538986101,0.040633926,-0.026856981,2.415935439
0.226821466,0.525670637,0.235741936,0.553834134,-0.145932187,0.068972399,2.543284017
0.22378358,0.692591694,0.227422749,0.568256926,-0.317442933,0.164801779,2.543284017
0.228450877,0.748186403,0.21668152,0.55723607,-0.381237543,0.260631159,1.779192548
0.246153464,0.689716106,0.224965605,0.531898734,-0.377303074,0.45228992,0.887752501
0.260707698,0.724497032,0.204466005,0.532749218,-0.37481392,0.5481193,0.760403923
0.268109092,0.685060392,0.179789261,0.543840947,-0.365098189,0.64394868,0.760403923
0.271506,0.735999385,0.171364768,0.534308439,-0.263364053,0.73977806,0.760403923
0.276449468,0.704504846,0.170364359,0.522756031,-0.157575004,0.45228992,0.633055344
0.286336405,0.74709094,0.194356614,0.52031089,-0.158056776,0.260631159,0.633055344
0.291556044,0.714227074,0.20864315,0.516200217,-0.112168016,0.356460539,0.633055344
0.290672296,0.737916444,0.205080291,0.515526917,-0.062746264,0.45228992,0.505706766
0.283988948,0.704915645,0.234214997,0.510034208,-0.065074827,0.5481193,0.505706766
0.273963925,0.728878881,0.260208068,0.502486163,-0.071056826,0.73977806,0.378358188
0.281558639,0.71258388,0.255346433,0.508156056,-0.167933097,0.83560744,0.25100961
0.300034507,0.747775604,0.245131736,0.514853618,-0.277817206,0.93143682,0.25100961
0.318040883,0.717376527,0.230108056,0.513365271,-0.280025326,1.12309558,0.123661032
0.328783951,0.734903923,0.226001116,0.514357502,-0.19671896,1.21892496,0.123661032
0.332788436,0.70025993,0.215786418,0.51471187,-0.068126048,1.12309558,0.123661032
0.33265035,0.719704385,0.206852945,0.517759438,0.038385658,0.93143682,-0.003687546
0.326629814,0.698069006,0.208397435,0.521940984,0.114063972,0.73977806,-0.003687546
0.319835997,0.73969657,0.212100702,0.528886604,0.111454375,0.64394868,-0.003687546
0.319835997,0.723675435,0.205606822,0.535619602,0.112658804,0.5481193,-0.003687546
0.324033802,0.752842117,0.205922741,0.53441475,0.112297475,0.45228992,-0.131036125
0.322542477,0.724360099,0.216786827,0.533635139,0.110651422,0.356460539,-0.131036125
0.313373586,0.73969657,0.211328457,0.535690476,0.141484814,0.260631159,-0.003687546
0.301608684,0.718335057,0.196462737,0.53452106,0.223988228,0.164801779,0.123661032
0.301028724,0.716417998,0.189600285,0.528851167,0.274293229,0.068972399,0.25100961
0.309479569,0.714364006,0.191601102,0.5224371,0.273891752,-0.026856981,0.378358188
0.318676077,0.760236487,0.200394167,0.528284177,0.263332921,0.068972399,0.505706766
0.328010671,0.729152746,0.207818252,0.541360369,0.204074995,-0.026856981,0.633055344
0.334445465,0.700944594,0.21257458,0.549014725,0.078051533,-0.026856981,0.760403923
0.336931007,0.720115183,0.221244787,0.551495303,-0.02135404,-0.026856981,0.887752501
0.334362613,0.76283821,0.229704383,0.550786567,-0.043515541,-0.026856981,0.760403923
0.327320242,0.73572552,0.240129693,0.554649182,-0.069932692,-0.026856981,0.633055344
0.324945168,0.728057284,0.247343165,0.553515203,-0.106547346,-0.122686361,0.633055344
0.323730014,0.72586636,0.248308472,0.55723607,-0.145731449,-0.122686361,0.633055344
0.31864846,0.751198924,0.244710511,0.560106454,-0.185196585,-0.122686361,0.633055344
0.321106385,0.780228673,0.229809689,0.557094323,-0.213219642,-0.122686361,0.633055344
0.324696614,0.784610522,0.210643967,0.552452098,-0.247264847,-0.026856981,0.633055344
0.319974083,0.774066698,0.202079066,0.549617151,-0.246742927,-0.026856981,0.633055344
0.312627923,0.773792832,0.208783558,0.551991419,-0.246221008,0.068972399,0.760403923
0.310169998,0.762016613,0.21906846,0.553869571,-0.270831515,0.068972399,0.760403923
0.311716557,0.742298293,0.217067643,0.556633644,-0.299416639,0.164801779,0.633055344
0.314146866,0.714911737,0.219524787,0.562126353,-0.329928851,0.260631159,0.505706766
0.318731311,0.733397663,0.223210503,0.557094323,-0.365740551,0.260631159,0.633055344
0.323426225,0.682321736,0.223719482,0.546640457,-0.365981437,0.356460539,0.633055344
0.320885448,0.717924259,0.223824788,0.542317163,-0.367667638,0.356460539,0.760403923
0.317378071,0.700396863,0.225421932,0.539340469,-0.366142028,0.356460539,0.760403923
0.308430118,0.730522074,0.228352953,0.540474448,-0.361886377,0.356460539,0.887752501
0.292715964,0.648225474,0.227247239,0.543840947,-0.361444753,0.356460539,0.887752501
0.280785359,0.779133211,0.227247239,0.545541915,-0.35995929,0.356460539,0.887752501
0.278161731,0.710803754,0.224965605,0.540084643,-0.399063098,0.356460539,1.015101079
0.281006296,0.837603507,0.220209277,0.539942896,-0.445112448,0.356460539,0.760403923
0.280371102,0.799673127,0.209029272,0.536682707,-0.480241639,0.356460539,0.505706766
0.284154651,0.756402369,0.210205191,0.536966202,-0.516976736,0.356460539,0.505706766
0.292633113,0.740928965,0.219823154,0.542529784,-0.516374521,0.356460539,0.378358188
0.299454547,0.686840518,0.223421115,0.52601622,-0.511115179,0.356460539,0.378358188
0.298819353,0.716828796,0.224561932,0.504258004,-0.505976281,0.45228992,0.25100961
0.300890638,0.624262238,0.224281115,0.502982278,-0.507060267,0.45228992,0.123661032
0.303707587,0.801727119,0.217822337,0.497914811,-0.453663897,0.45228992,0.123661032
0.294483461,0.716828796,0.209819069,0.495894912,-0.391876669,0.356460539,-0.003687546
0.285563125,0.80816296,0.210854579,0.503194899,-0.390391206,0.356460539,-0.131036125
0.277167514,0.778174681,0.206923149,0.505923536,-0.390591945,0.260631159,0.123661032
0.2744058,0.707243502,0.207063557,0.512302166,-0.346750715,0.164801779,0.25100961
0.275096228,0.821719305,0.204746822,0.520771569,-0.294398184,0.164801779,0.25100961
0.273107794,0.657536903,0.200183555,0.526406025,-0.294478479,0.068972399,0.25100961
0.27266592,0.811449346,0.205712128,0.532926403,-0.336914541,0.068972399,0.25100961
0.276587554,0.749692663,0.216927235,0.536044844,-0.457598367,-0.122686361,0.25100961
0.278741691,0.711488418,0.224000299,0.53877348,-0.539780599,-0.218515741,0.25100961
0.273660137,0.765576866,0.217541521,0.538064743,-0.538897351,-0.218515741,0.25100961
0.274930525,0.629876482,0.218103154,0.536682707,-0.534039485,-0.122686361,0.123661032
0.275455251,0.834454053,0.21820846,0.53384776,-0.518381903,-0.026856981,0.123661032
0.276283765,0.736820982,0.213504784,0.531402619,-0.498749704,0.068972399,0.123661032
0.282718559,0.735177789,0.217927643,0.538135617,-0.412713298,0.068972399,0.123661032
0.281448171,0.791046362,0.205326006,0.530197766,-0.329286488,0.164801779,-0.003687546
0.289015267,0.638777112,0.194356614,0.525697289,-0.33438524,0.260631159,-0.131036125
0.301249661,0.850885987,0.199779881,0.537674938,-0.332458152,0.260631159,-0.131036125
0.303928524,0.765576866,0.204781924,0.534804555,-0.332297562,0.356460539,-0.258384703
0.305254146,0.700670728,0.201499882,0.530871066,-0.253768765,0.356460539,-0.385733281
0.304204695,0.856911029,0.192706817,0.528248741,-0.164440252,0.260631159,-0.385733281
0.308153946,0.656167575,0.203921924,0.526087094,-0.167812654,0.260631159,-0.513081859
0.310777575,0.750377327,0.218787644,0.537568628,-0.169458708,0.260631159,-0.640430437
0.305281764,0.704641779,0.214856214,0.543132211,-0.170944171,0.260631159,-0.258384703
0.311606089,0.538405385,0.220893767,0.541502116,-0.172469781,0.164801779,-0.003687546
0.318234203,0.859512752,0.228388056,0.540580759,-0.172550077,0.164801779,-0.003687546
0.319256037,0.778037748,0.209889273,0.531296308,-0.174637754,0.164801779,-0.003687546
0.332816053,0.730659007,0.230704791,0.525307483,-0.054154667,1.0272662,-1.022476172
0.339554636,0.760510353,0.247501124,0.531260871,0.069981856,1.21892496,-0.895127594
0.339333699,0.581128412,0.23802357,0.546038031,-0.016255289,0.356460539,0.378358188
0.343117247,0.839246701,0.22521132,0.552381224,-0.125175854,0.356460539,0.378358188
0.341819241,0.815146532,0.197287635,0.555499666,-0.160706521,0.73977806,-0.131036125
0.338367099,0.609473498,0.196936615,0.557058886,-0.057767955,1.69807186,-1.277173328
0.332733202,0.795291279,0.193286001,0.543557453,0.092785719,1.60224248,-1.14982475
0.329667699,0.686292787,0.197357839,0.534981739,0.133093956,0.83560744,-0.003687546
0.331849453,0.772286572,0.204992536,0.542706969,0.134418828,0.83560744,0.123661032
0.326353642,0.885119181,0.197217431,0.542529784,0.108523596,0.83560744,-0.003687546
0.329142974,0.666848332,0.205992945,0.545329294,0.073755734,0.93143682,-0.003687546
0.333092225,0.798988464,0.21924397,0.544230752,0.117637112,0.93143682,-0.131036125
0.327430711,0.728057284,0.218928052,0.539517654,0.176854891,0.93143682,-0.258384703
0.324862317,0.71751346,0.217418664,0.542423474,0.175891347,0.93143682,-0.385733281
0.31787518,0.967552714,0.213241519,0.537037075,0.156821215,1.0272662,-0.513081859
0.310087146,0.728194217,0.214575397,0.529630777,0.136345915,1.0272662,-0.513081859
0.320056934,0.69533035,0.225527238,0.53586766,0.138794922,0.93143682,-0.640430437
0.329695316,0.749144932,0.219489685,0.532926403,0.138192707,0.83560744,-0.003687546
0.328645865,0.658769298,0.212100702,0.529311846,0.134137795,0.73977806,0.25100961
0.325331808,0.953996369,0.214645601,0.531331745,0.141565109,0.73977806,-0.385733281
0.320802597,0.867865651,0.203149678,0.51963759,0.272928209,0.64394868,-1.14982475
0.313925929,0.622345179,0.227282341,0.506419651,0.517748557,0.5481193,-1.786567641
0.303707587,0.82199317,0.251783575,0.514889054,0.629118128,0.5481193,-0.640430437
0.302133409,0.759277958,0.236566834,0.536470086,0.510562128,0.45228992,0.505706766
0.302989541,0.64110497,0.233916629,0.550715693,0.362417313,0.45228992,0.378358188
0.29846033,0.886899308,0.232881119,0.553692387,0.337646215,0.356460539,0.378358188
0.29846033,0.766124597,0.225141116,0.55085744,0.333109531,0.64394868,0.378358188
0.303403798,0.690537703,0.207432129,0.554578308,0.337084148,0.93143682,0.25100961
0.306414066,0.903878972,0.201886004,0.548908414,0.351216119,0.93143682,0.25100961
0.305143678,0.741065898,0.188933346,0.537249696,0.474951166,0.93143682,0.25100961
0.30878914,0.747364806,0.181860282,0.529807961,0.614986157,0.93143682,0.123661032
0.313539289,0.924692755,0.179613751,0.519176911,0.623095981,1.0272662,0.123661032
0.315500106,0.699301401,0.190969265,0.519389532,0.62004476,1.0272662,-0.385733281
0.317571391,0.762975143,0.209362742,0.529347282,0.624059525,1.0272662,-0.640430437
0.308264415,0.909493216,0.207712945,0.520629821,0.620486384,1.0272662,-0.640430437
0.292439793,0.669313122,0.248413778,0.508439551,0.661557426,1.0272662,-0.513081859
0.284762228,0.794469682,0.261998273,0.526157967,0.716800588,0.5481193,-0.385733281
0.275151463,0.838425104,0.22607132,0.547987057,0.715034092,0.164801779,-0.258384703
0.265568315,0.600983665,0.232494996,0.553054524,0.701343744,0.164801779,-0.131036125
0.265236909,0.805972035,0.233495404,0.563154022,0.619241807,0.164801779,-0.003687546
0.26493312,0.771738841,0.225246422,0.565386542,0.503375699,0.164801779,0.123661032
0.264601715,0.534297402,0.231459485,0.570879251,0.465235435,0.164801779,0.25100961
0.262861835,0.788718505,0.219893358,0.567973431,0.466640603,0.164801779,0.505706766
0.258111686,0.767356992,0.19618192,0.554790929,0.464753663,0.164801779,0.760403923
0.258277389,0.517591603,0.203149678,0.552629282,0.468005623,0.164801779,0.760403923
0.261840001,0.772012706,0.212206008,0.555995781,0.469210052,0.164801779,0.760403923
0.260790549,0.801042455,0.205992945,0.555854034,0.469972858,0.45228992,0.760403923
0.26435316,0.554837319,0.202359882,0.554401124,0.535212783,0.64394868,0.760403923
0.271644086,0.811175481,0.202079066,0.553302582,0.606675594,0.64394868,0.633055344
0.27769224,0.901551115,0.199779881,0.546534147,0.602700977,0.64394868,0.633055344
0.288380073,0.60563938,0.205782332,0.539127848,0.60161699,0.64394868,0.633055344
0.301774387,0.753937579,0.211644376,0.536682707,0.599850494,0.64394868,0.633055344
0.309037695,0.963444731,0.209994579,0.528638546,0.585397341,0.5481193,-0.003687546
0.316853346,0.690126904,0.208678252,0.522897779,0.573915114,0.5481193,-0.385733281
0.327624031,0.57017379,0.219823154,0.531083687,0.577327664,0.5481193,-0.258384703
0.33458355,0.812270943,0.225527238,0.53104825,0.597401487,0.5481193,-0.258384703
0.336406282,0.759004092,0.228142341,0.503761889,0.732257432,1.0272662,-0.131036125
0.336157727,0.546758285,0.254310923,0.490118708,0.87080696,1.41058372,-0.003687546
0.340162213,0.792141825,0.25613623,0.499544906,0.871931094,1.31475434,0.123661032
0.342399201,0.956871958,0.23956806,0.499580342,0.854627458,1.21892496,0.123661032
0.345547555,0.658632365,0.225790504,0.504895867,0.80086976,1.12309558,0.25100961
0.346983647,0.599066607,0.206133353,0.517263322,0.759437389,1.0272662,0.378358188
0.34134975,0.855404768,0.2052207,0.522153605,0.760561523,0.93143682,-0.131036125
0.33806331,0.738464175,0.21564601,0.532253103,0.764335401,0.83560744,-0.640430437
0.338698504,0.564011815,0.217822337,0.533316208,0.768069133,0.73977806,-0.513081859
0.343559121,0.835549516,0.222631319,0.531579803,0.765539831,0.64394868,-0.385733281
0.349911064,0.961253807,0.222789278,0.535513291,0.76521865,0.64394868,-0.258384703
0.352838481,0.678350685,0.212785192,0.536399212,0.767306327,0.73977806,-0.003687546
0.353059418,0.635490726,0.215242336,0.533564266,0.765620126,0.64394868,0.123661032
0.346735092,0.905932964,0.21343458,0.533812323,0.765620126,0.5481193,0.25100961
0.34096311,0.902098846,0.198147636,0.526760394,0.789507976,0.5481193,0.378358188
0.337538584,0.620975851,0.202394984,0.52601622,0.814439664,0.45228992,0.505706766
0.330855236,0.639187911,0.214399887,0.527823499,0.808056188,0.356460539,0.887752501
0.326408877,0.908945485,0.210363151,0.526157967,0.8035998,0.260631159,1.142449657
0.325580362,0.727646486,0.212100702,0.537533191,0.802997585,0.164801779,1.015101079
0.324724231,0.520330259,0.216646418,0.546038031,0.726195137,0.068972399,0.887752501
0.32328814,0.806519766,0.223930095,0.543132211,0.603865258,-0.026856981,0.633055344
0.317654243,0.932224057,0.235180303,0.545010363,0.564721303,-0.026856981,0.505706766
0.312986946,0.681226274,0.231634996,0.549333656,0.566407504,0.068972399,0.378358188
0.314036397,0.621112784,0.228352953,0.545860847,0.568896658,0.164801779,0.25100961
0.317737094,0.895663005,0.229072546,0.541289495,0.56801341,0.260631159,0.123661032
0.323895717,0.907850023,0.225351728,0.538419112,0.567531638,0.356460539,-0.003687546
0.325828917,0.628096356,0.223631727,0.536257465,0.565524256,0.45228992,-0.131036125
0.322929117,0.648636272,0.220560297,0.538277364,0.565845437,0.5481193,-0.003687546
0.320526425,0.935647377,0.223789686,0.536115718,0.598244588,0.64394868,0.123661032
0.31594198,0.86334687,0.213504784,0.525165736,0.67837929,0.73977806,0.123661032
0.31574866,0.568941395,0.206291312,0.524102631,0.735228358,0.5481193,0.25100961
0.317958031,0.627685557,0.216962337,0.529170098,0.7336626,0.356460539,0.378358188
0.315582957,0.925377418,0.21343458,0.529134661,0.731936251,0.356460539,0.505706766
0.306469301,0.882243593,0.201886004,0.526406025,0.7276806,0.356460539,0.633055344
0.296748067,0.606597909,0.198937432,0.535903097,0.727238976,0.45228992,0.760403923
0.304315164,0.642337365,0.209538252,0.56138218,0.665732782,0.45228992,0.760403923
0.318040883,0.926746746,0.223421115,0.574316624,0.5946313,0.45228992,0.378358188
0.320719745,0.933456452,0.216576214,0.567335568,0.594832038,0.45228992,-0.003687546
0.313760226,0.669450055,0.206642333,0.564004506,0.595353957,0.5481193,0.123661032
0.315721043,0.591261438,0.208362333,0.559185096,0.598365031,0.5481193,0.25100961
0.319918848,0.804876573,0.210099885,0.553019087,0.601938171,0.64394868,0.378358188
0.313925929,0.932908721,0.214101519,0.547526378,0.673320687,0.64394868,0.505706766
0.302520049,0.803096447,0.212644784,0.541714737,0.746429551,0.64394868,0.505706766
0.293958736,0.517865469,0.204360699,0.54157299,0.742454934,0.5481193,0.633055344
0.292881667,0.595095556,0.21427703,0.542529784,0.679142096,0.5481193,0.760403923
0.294345376,0.856774096,0.231354179,0.549333656,0.574958953,0.5481193,0.887752501
0.289429525,0.962212336,0.235180303,0.553019087,0.500324478,0.45228992,0.760403923
0.296692833,0.717102662,0.245131736,0.553834134,0.456563544,0.45228992,0.633055344
0.307546369,0.504035258,0.243534592,0.55712976,0.394655873,0.356460539,0.505706766
0.318565608,0.714637872,0.229774587,0.554542871,0.328412256,0.356460539,0.378358188
0.331849453,0.92743141,0.21599703,0.557094323,0.337686362,0.5481193,0.25100961
0.332153242,0.915792124,0.195901104,0.554188503,0.438818284,0.73977806,0.123661032
0.324475677,0.63768165,0.179332934,0.537072512,0.544968661,0.73977806,-0.003687546
0.322542477,0.568530597,0.178472934,0.530233203,0.538866219,0.64394868,-0.131036125
0.320664511,0.789266236,0.193321103,0.535371544,0.536738394,0.5481193,-0.258384703
0.32328814,0.925651284,0.204957434,0.539978332,0.540351682,0.45228992,-0.385733281
0.322984351,0.921954099,0.210064783,0.539907459,0.540592568,0.45228992,0.123661032
0.320056934,0.689853039,0.213645193,0.529028351,0.514215564,0.356460539,0.633055344
0.323812865,0.483632274,0.224281115,0.527540004,0.430828902,0.260631159,0.760403923
0.328480162,0.649457869,0.233144384,0.536080281,0.369764332,0.260631159,0.760403923
0.335605385,0.854035441,0.233354996,0.538738043,0.373176882,0.73977806,0.887752501
0.336157727,0.888268635,0.227212137,0.535832223,0.482820104,1.21892496,1.015101079
0.317074283,0.728057284,0.211925192,0.523925447,0.654250555,1.31475434,1.142449657
0.289539993,0.492259039,0.23870806,0.507730814,0.757992073,1.31475434,1.269798235
0.258884966,0.635353793,0.27135297,0.498552674,0.840174306,0.260631159,1.269798235
0.240630036,0.868413382,0.25545174,0.516448275,0.754619671,-0.793492021,1.397146814
0.236680785,0.914011998,0.231424383,0.538171054,0.53099728,-0.697662641,1.65184397
0.233228642,0.765713798,0.231740302,0.546002594,0.38020272,-0.601833261,1.65184397
0.230107905,0.474731643,0.238216631,0.554684618,0.259759781,-0.601833261,1.524495392
0.234609499,0.624536103,0.223631727,0.558228302,0.181391575,-0.506003881,1.397146814
0.236459848,0.877861744,0.216576214,0.563012274,0.150437739,-0.506003881,1.269798235
0.234968522,0.912505737,0.221209685,0.569957894,0.118440065,-0.410174501,1.142449657
0.232179191,0.795017413,0.218787644,0.569320031,0.125827232,-0.314345121,1.015101079
0.22764998,0.513072821,0.208221925,0.557590439,0.125987823,-0.314345121,0.887752501
0.238144493,0.603996187,0.220490093,0.549510841,0.127794467,-0.026856981,0.760403923
0.263110389,0.833769389,0.22693132,0.550715693,0.158065792,0.164801779,0.123661032
0.286198319,0.85102292,0.21171458,0.540084643,0.265661485,0.356460539,-0.513081859
0.306800706,0.824047162,0.202359882,0.53094194,0.359125206,0.45228992,-0.640430437
0.331711368,0.628096356,0.197322737,0.524244378,0.40629869,0.64394868,-0.895127594
0.350960515,0.587564253,0.184352528,0.511664303,0.456041624,0.73977806,-1.022476172
0.370071577,0.799399262,0.175612117,0.502450726,0.529311079,1.21892496,-1.14982475
0.381615542,0.897306199,0.179719057,0.491536181,0.770437844,1.41058372,-1.913916219
0.382582142,0.84609334,0.236250916,0.474455627,0.94552173,1.0272662,-1.786567641
0.386614244,0.824731826,0.267140724,0.474703685,0.943715086,0.5481193,-0.513081859
0.382416439,0.640420306,0.236917855,0.494973554,0.875504235,0.260631159,-0.003687546
0.370154428,0.474594711,0.218068052,0.514322065,0.777985601,0.45228992,-0.385733281
0.372032394,0.61303375,0.211539069,0.532536597,0.758112516,0.93143682,-0.767779016
0.375318834,0.785432118,0.215207234,0.528071556,0.828250455,1.5064131,-1.404521907
0.371700988,0.912368804,0.19207498,0.529949709,1.004217589,1.5064131,-1.404521907
0.368276463,0.869645777,0.179613751,0.551778798,1.118036167,0.83560744,-0.640430437
0.370955325,0.684923459,0.183036201,0.54862492,1.110769443,0.260631159,-0.003687546
0.369767788,0.512388158,0.189565183,0.53519436,1.015418782,0.068972399,0.25100961
0.376506371,0.641652701,0.195427226,0.528886604,0.910071358,0.356460539,-0.003687546
0.389790216,0.792004892,0.203079474,0.528355051,0.973384197,1.12309558,-0.895127594
0.396832587,0.826101154,0.211503967,0.527823499,1.184641112,1.31475434,-1.277173328
0.396970672,0.851570651,0.21838397,0.526618646,1.359082636,0.73977806,-0.767779016
0.397108758,0.827607414,0.226211728,0.526335152,1.286094215,-0.026856981,0.123661032
0.394429895,0.608378035,0.232881119,0.536895328,1.075399366,-0.218515741,0.633055344
0.391889118,0.52731383,0.231143567,0.546746768,0.965354667,0.164801779,0.123661032
0.398655318,0.746543209,0.223526421,0.544301626,0.959894587,0.64394868,-0.258384703
0.406802374,0.833221658,0.216207643,0.54022639,1.115707603,1.41058372,-1.14982475
0.41737974,0.872795231,0.210205191,0.526335152,1.351936355,1.60224248,-1.531870485
0.421853716,0.795017413,0.217787235,0.524067194,1.419826025,0.83560744,-0.767779016
0.398572466,0.838562037,0.21171458,0.537568628,1.372451803,-0.026856981,0.378358188
0.366149943,0.707243502,0.213346825,0.551247246,1.177896308,-0.314345121,1.015101079
0.34057647,0.46569408,0.226632953,0.560531696,0.976957337,-0.122686361,0.760403923
0.325607979,0.707243502,0.225246422,0.556881702,0.928258242,0.164801779,0.505706766
0.325469894,0.846367205,0.2317052,0.554613745,0.938576187,0.83560744,-0.258384703
0.332733202,0.81555733,0.233916629,0.554578308,1.083990963,0.93143682,-0.513081859
0.339195613,0.825827288,0.217646827,0.551495303,1.240526636,0.45228992,0.25100961
0.346403687,0.768726319,0.225702748,0.56148849,1.151840485,-0.218515741,1.015101079
0.354108869,0.77119111,0.250993779,0.575167108,0.887106904,-0.410174501,1.269798235
0.353722229,0.625631566,0.246430512,0.561878296,0.661597574,-0.026856981,0.887752501
0.340024127,0.474731643,0.229528872,0.552948214,0.607639137,0.356460539,0.505706766
0.332788436,0.731617536,0.211433763,0.54862492,0.607237661,0.64394868,0.123661032
0.341294516,0.771328042,0.197866819,0.54022639,0.798460901,1.60224248,-1.022476172
0.356014452,0.755580773,0.193426409,0.530977377,1.079494426,2.08138938,-1.404521907
0.372170479,0.81213401,0.199779881,0.532075919,1.156778646,1.31475434,-0.640430437
0.395341261,0.761331949,0.212855396,0.539234159,1.159709424,0.5481193,0.123661032
0.417020717,0.709023628,0.221490502,0.551778798,1.057011744,-0.218515741,1.397146814
0.432762487,0.816241994,0.223491319,0.557165197,0.790872996,-0.601833261,2.543284017
0.456126589,0.709845225,0.222210094,0.549900646,0.613460546,-0.410174501,2.543284017
0.467366765,0.595917153,0.217348459,0.541147748,0.602219205,-0.314345121,2.033889705
0.46316896,0.781324135,0.210503559,0.529878835,0.598124145,-0.122686361,1.65184397
0.467228679,0.80966922,0.217243153,0.533032713,0.633213188,1.60224248,-0.258384703
0.466924891,0.727235687,0.202465188,0.525803599,0.905253641,2.9438538,-1.659219063
0.465516417,0.65247039,0.179999873,0.512833718,1.232015335,2.65636566,-1.277173328
0.47253117,0.696836611,0.194216205,0.513755076,1.308175421,2.08138938,-0.767779016
